dir,session,video,color type,color pair,tracked,error,lever,mag,event id,fiber pho,coop thresh,animal id,cohort,visual,vehicle,familiar,useable
Training_COOPERATION,111824,111824_COOPTRAIN_LARGEARENA_NM003R-NM003G_Camera2,collar,RG,True,0.1926356147202189,True,True,True,False,3.0,NM003R-NM003G,NM,transparent,,familiar,normal
Training_COOPERATION,111824,111824_COOPTRAIN_LARGEARENA_NM005R-NM005G_Camera1,collar,RG,True,0.4696772169051049,True,True,True,False,1.0,NM005R-NM005G,NM,transparent,,familiar,unuseable
Training_COOPERATION,111824,111824_COOPTRAIN_LARGEARENA_NF009R-NF009G_Camera3,collar,RG,True,0.0697590584614507,True,True,True,False,3.0,NF009R-NF009G,NF,transparent,,familiar,normal
Training_COOPERATION,111824,111824_COOPTRAIN_LARGEARENA_NF019R-NF019G_Camera4,collar,RG,True,0.229701641684511,True,True,True,False,3.0,NF019R-NF019G,NF,transparent,,familiar,unuseable
Training_COOPERATION,111824,111824_COOPTRAIN_LARGEARENA_NM006B-NM006B_Camera1,collar,B,False,,True,True,False,False,1.0,NM006B-NM006B,NM,transparent,,familiar,unuseable
Training_COOPERATION,111824,111824_COOPTRAIN_LARGEARENA_NM014B-NM014Y_Camera2,collar,YB,True,0.3030942955600489,True,True,True,False,3.0,NM014B-NM014Y,NM,transparent,,familiar,unuseable
Training_COOPERATION,112624,112624_COOPTRAIN_LARGEARENA_NM016B-NM016Y_Camera1,collar,YB,True,0.3837270063572993,True,True,True,False,2.0,NM016B-NM016Y,NM,transparent,,familiar,unuseable
Training_COOPERATION,112624,112624_COOPTRAIN_LARGEARENA_NM015R-NM015G_Camera1,collar,RG,True,0.2539928329552552,True,True,True,False,3.0,NM015R-NM015G,NM,transparent,,familiar,unuseable
Training_COOPERATION,112624,112624_COOPTRAIN_LARGEARENA_NM014B-NM014Y_Camera2,collar,YB,True,0.3377877888718026,True,False,True,False,3.0,NM014B-NM014Y,NM,transparent,,familiar,unuseable
Training_COOPERATION,112624,112624_COOPTRAIN_LARGEARENA_NM028R-NM028G_Camera1,collar,RG,True,0.4367866340597744,True,True,True,False,3.0,NM028R-NM028G,NM,transparent,,familiar,unuseable
Training_COOPERATION,112624,112624_COOPTRAIN_LARGEARENA_NM004B-NM004B_Camera1,collar,B,False,,True,True,False,False,3.0,NM004B-NM004B,NM,transparent,,familiar,unuseable
Training_COOPERATION,112624,112624_COOPTRAIN_LARGEARENA_NF031R-NF031G_Camera3,collar,RG,True,0.219201908836597,True,True,True,False,3.0,NF031R-NF031G,NF,transparent,,familiar,unuseable
Training_COOPERATION,112624,112624_COOPTRAIN_LARGEARENA_NM003R-NM003G_Camera2,collar,RG,True,0.2185518445985285,True,False,True,False,3.0,NM003R-NM003G,NM,transparent,,familiar,unuseable
Training_COOPERATION,112624,112624_COOPTRAIN_LARGEARENA_NM001R-NM001G_Camera2,collar,RG,True,0.2165643738977072,True,True,True,False,3.0,NM001R-NM001G,NM,transparent,,familiar,unuseable
Training_COOPERATION,112624,112624_COOPTRAIN_LARGEARENA_NF017R-NF017G_Camera4,collar,RG,True,0.0717248695959685,True,True,True,False,1.0,NF017R-NF017G,NF,transparent,,familiar,normal
Training_COOPERATION,112624,112624_COOPTRAIN_LARGEARENA_NF019R-NF019G_Camera3,collar,RG,True,0.2722471394264726,True,True,True,False,3.0,NF019R-NF019G,NF,transparent,,familiar,unuseable
Training_COOPERATION,112624,112624_COOPTRAIN_LARGEARENA_NF020B-NF020Y_Camera4,collar,YB,True,0.3391236409691268,True,True,True,False,2.0,NF020B-NF020Y,NF,transparent,,familiar,unuseable
Training_COOPERATION,112624,112624_COOPTRAIN_LARGEARENA_NM002B-NM002Y_Camera2,collar,YB,True,0.3117663480802706,True,True,True,False,3.0,NM002B-NM002Y,NM,transparent,,familiar,unuseable
Training_COOPERATION,120524,120524_COOPTRAIN_LARGEARENA_NM001R-NM001G_Camera1,collar,RG,True,0.3973450380044963,True,True,True,False,3.0,NM001R-NM001G,NM,transparent,,familiar,unuseable
Training_COOPERATION,120524,120524_COOPTRAIN_LARGEARENA_NM016B-NM016Y_Camera2,collar,YB,True,0.3246731239932219,True,True,True,False,1.0,NM016B-NM016Y,NM,transparent,,familiar,unuseable
Training_COOPERATION,120524,120524_COOPTRAIN_LARGEARENA_NM028R-NM028G_Camera2,collar,RG,True,0.1578556994070751,True,False,True,False,3.0,NM028R-NM028G,NM,transparent,,familiar,unuseable
Training_COOPERATION,120524,120524_COOPTRAIN_LARGEARENA_NM013R-NM013G_Camera1,collar,RG,True,0.4867457962413452,True,True,True,False,3.0,NM013R-NM013G,NM,transparent,,familiar,unuseable
Training_COOPERATION,120524,120524_COOPTRAIN_LARGEARENA_NM003R-NM003G_Camera1,collar,RG,True,0.2524972737186478,False,False,False,False,,NM003R-NM003G,NM,transparent,,familiar,unuseable
Training_COOPERATION,120524,120524_COOPTRAIN_LARGEARENA_NM004B-NM004B_Camera2,collar,B,False,,True,True,False,False,3.0,NM004B-NM004B,NM,transparent,,familiar,unuseable
Training_COOPERATION,121324,121324_COOPTRAIN_LARGEARENA_NM013R-NM013G_Camera2,collar,RG,True,0.0719988157454367,True,True,True,False,1.0,NM013R-NM013G,NM,transparent,,familiar,normal
Training_COOPERATION,012025,012025_COOPTRAIN_LARGEARENA_NF033R-NF033B_Camera3,collar,RB,False,,True,True,False,False,3.0,NF033R-NF033B,NF,transparent,,familiar,unuseable
Training_COOPERATION,012025,012025_COOPTRAIN_LARGEARENA_KM010B-KM010Y_Camera2,collar,YB,True,0.3815752788104089,True,True,True,False,3.0,KM010B-KM010Y,KM,transparent,,unsure,unuseable
Training_COOPERATION,070224,070224_COOPTRAIN_LARGEARENA_HF001R-HF002G_Camera1,dyed,RG,True,0.4956063329348733,True,True,True,False,3.0,HF001R-HF002G,HF,transparent,,familiar,unuseable
Training_COOPERATION,070224,070224_COOPTRAIN_LARGEARENA_HF006G-HF008Y_Camera1,dyed,GY,True,0.4513235926085088,True,True,True,False,3.0,HF006G-HF008Y,HF,transparent,,familiar,unuseable
Training_COOPERATION,070224,070224_COOPTRAIN_LARGEARENA_HF003B-HF004Y_Camera2,dyed,YB,True,0.4964371954730212,True,True,True,False,3.0,HF003B-HF004Y,HF,transparent,,familiar,unuseable
Training_COOPERATION,071024,071024_COOPTRAIN_LARGEARENA_HF001R-HF002G_Camera1,dyed,RG,True,0.4629828430721264,True,True,True,False,1.0,HF001R-HF002G,HF,transparent,,familiar,unuseable
Training_COOPERATION,071024,071024_COOPTRAIN_LARGEARENA_HF006G-HF008Y_Camera3,dyed,GY,True,0.4488719741558614,True,True,True,False,1.0,HF006G-HF008Y,HF,transparent,,familiar,unuseable
Training_COOPERATION,071024,071024_COOPTRAIN_LARGEARENA_HF003B-HF004Y_Camera2,dyed,YB,True,0.4940689508782481,True,True,True,False,1.0,HF003B-HF004Y,HF,transparent,,familiar,unuseable
Training_COOPERATION,111424,111424_COOPTRAIN_LARGEARENA_NM006B-NM006Y_Camera1,collar,YB,True,0.3450039349089893,False,False,False,False,,NM006B-NM006Y,NM,transparent,,familiar,unuseable
Training_COOPERATION,111424,111424_COOPTRAIN_LARGEARENA_NM005R-NM005G_Camera2,collar,RG,True,0.1787452155680623,True,True,True,False,3.0,NM005R-NM005G,NM,transparent,,familiar,normal
Training_COOPERATION,111424,111424_COOPTRAIN_LARGEARENA_NM011R-NM011G_Camera2,collar,RG,True,0.0932477678571428,True,True,True,False,2.0,NM011R-NM011G,NM,transparent,,familiar,normal
Training_COOPERATION,111424,111424_COOPTRAIN_LARGEARENA_NF010B-NF010Y,collar,YB,False,,True,True,True,False,3.0,NF010B-NF010Y,NF,transparent,,familiar,unuseable
Training_COOPERATION,111424,111424_COOPTRAIN_LARGEARENA_NF018B-NF018Y_Camera3,collar,YB,True,0.3092872546610979,True,True,True,False,3.0,NF018B-NF018Y,NF,transparent,,familiar,unuseable
Training_COOPERATION,111424,111424_COOPTRAIN_LARGEARENA_NF019R-NF019G_Camera4,collar,RG,True,0.3409145419977575,True,True,True,False,3.0,NF019R-NF019G,NF,transparent,,familiar,unuseable
Training_COOPERATION,112224,112224_COOPTRAIN_LARGEARENA_NF009R-NF009G_Camera4,collar,RG,True,0.096024751701268,True,True,True,False,1.0,NF009R-NF009G,NF,transparent,,familiar,normal
Training_COOPERATION,112224,112224_COOPTRAIN_LARGEARENA_NM028R-NM028G_Camera1,collar,RG,True,0.4304102806528662,True,True,True,False,3.0,NM028R-NM028G,NM,transparent,,familiar,unuseable
Training_COOPERATION,112224,112224_COOPTRAIN_LARGEARENA_NM004B-NM004B_Camera1,collar,B,False,,True,True,False,False,3.0,NM004B-NM004B,NM,transparent,,familiar,unuseable
Training_COOPERATION,112224,112224_COOPTRAIN_LARGEARENA_NM014B-NM014Y_Camera2,collar,YB,True,0.4768217102403279,True,True,True,False,3.0,NM014B-NM014Y,NM,transparent,,familiar,unuseable
Training_COOPERATION,112224,112224_COOPTRAIN_LARGEARENA_NF031R-NF031G_Camera4,collar,RG,True,0.1912302240575908,True,True,True,False,3.0,NF031R-NF031G,NF,transparent,,familiar,normal
Training_COOPERATION,112224,112224_COOPTRAIN_LARGEARENA_NF010B-NF010Y_Camera3,collar,YB,True,0.5854502798814619,True,True,True,False,5.0,NF010B-NF010Y,NF,transparent,,familiar,unuseable
Training_COOPERATION,112224,112224_COOPTRAIN_LARGEARENA_NF017R-NF017G_Camera3,collar,RG,True,0.0636155010295978,True,True,True,False,3.0,NF017R-NF017G,NF,transparent,,familiar,normal
Training_COOPERATION,112224,112224_COOPTRAIN_LARGEARENA_NF019R-NF019G_Camera4,collar,RG,True,0.386314939100174,True,True,True,False,3.0,NF019R-NF019G,NF,transparent,,familiar,unuseable
Training_COOPERATION,112224,112224_COOPTRAIN_LARGEARENA_NF032B-NF032Y_Camera3,collar,YB,True,0.2467129906841379,True,True,True,False,1.0,NF032B-NF032Y,NF,transparent,,familiar,unuseable
Training_COOPERATION,112224,112224_COOPTRAIN_LARGEARENA_NM002B-NM002Y_Camera2,collar,YB,True,0.3220395980990281,True,True,True,False,3.0,NM002B-NM002Y,NM,transparent,,familiar,unuseable
Training_COOPERATION,020625,020625_COOPTRAIN_LARGEARENA_KM012R-KM012G_Camera1,collar,RG,True,0.1312753151050059,False,False,False,False,,KM012R-KM012G,KM,transparent,,unsure,unuseable
Training_COOPERATION,062424,062424_COOPTRAIN_LARGEARENA_HF003B-HF004Y_Camera2,dyed,YB,True,0.4963157851665752,True,True,True,False,3.0,HF003B-HF004Y,HF,transparent,,familiar,unuseable
Training_COOPERATION,012125,012125_COOPTRAIN_LARGEARENA_KM010B-KM010Y_Camera2,collar,YB,True,0.3905476709525292,True,True,True,False,2.0,KM010B-KM010Y,KM,transparent,,unsure,unuseable
Training_COOPERATION,012125,012125_COOPTRAIN_LARGEARENA_KM011B-KM011Y_Camera2,collar,YB,True,0.3455736211167744,True,True,True,False,3.0,KM011B-KM011Y,KM,transparent,,unsure,unuseable
Training_COOPERATION,012125,012125_COOPTRAIN_LARGEARENA_KM016B-KM016Y_Camera1,collar,YB,True,0.308839849752433,True,True,True,False,3.0,KM016B-KM016Y,KM,transparent,,unsure,unuseable
Training_COOPERATION,012125,012125_COOPTRAIN_LARGEARENA_KM013R-KM013G_Camera1,collar,RG,True,0.1044145804946253,True,True,True,False,3.0,KM013R-KM013G,KM,transparent,,unsure,unsure (familiarity)
Training_COOPERATION,012125,012125_COOPTRAIN_LARGEARENA_NF033R-NF033B_Camera3,collar,RB,False,,True,True,False,False,2.0,NF033R-NF033B,NF,transparent,,familiar,unuseable
Training_COOPERATION,061224,061224_COOPTRAIN_LARGEARENA_HF003B-HF004Y_Camera2,dyed,YB,True,0.4923680492481582,True,True,True,False,3.0,HF003B-HF004Y,HF,transparent,,familiar,unuseable
Training_COOPERATION,011525,011525_COOPTRAIN_LARGEARENA_NF033B-NF033R_Camera3,collar,RB,False,,True,True,False,False,3.0,NF033B-NF033R,NF,transparent,,familiar,unuseable
Training_COOPERATION,062024,062024_COOPTRAIN_LARGEARENA_HF003B-HF004Y_Camera2,dyed,YB,True,0.4954458578266037,True,True,True,False,3.0,HF003B-HF004Y,HF,transparent,,familiar,unuseable
Training_COOPERATION,041824,041824_COOPTRAIN_LARGEARENA_EB011Y-EB015R_Camera2,dyed,RY,True,0.1121332131724942,True,True,True,False,3.0,EB011Y-EB015R,EB,transparent,,familiar,normal
Training_COOPERATION,041824,041824_COOPTRAIN_LARGEARENA_EB005Y-EB007R_Camera1,dyed,RY,True,0.1712006821304988,True,True,True,False,3.0,EB005Y-EB007R,EB,transparent,,familiar,normal
Training_COOPERATION,041824,041824_COOPTRAIN_LARGEARENA_EB009B-EB033Y_Camera3,dyed,YB,True,0.1178304307103395,True,False,True,False,6.0,EB009B-EB033Y,EB,transparent,,familiar,unuseable
Training_COOPERATION,041824,041824_COOPTRAIN_LARGEARENA_EB021R-EB023B_Camera3,dyed,RB,True,0.0534180963883328,True,True,True,False,3.0,EB021R-EB023B,EB,transparent,,familiar,normal
Training_COOPERATION,041824,041824_COOPTRAIN_LARGEARENA_EB027Y-EB029R_Camera4,dyed,RY,True,0.180099720880923,True,True,True,False,3.0,EB027Y-EB029R,EB,transparent,,familiar,normal
Training_COOPERATION,041824,041824_COOPTRAIN_LARGEARENA_EB003B-EB019Y_Camera2,dyed,YB,True,0.1753567862407195,True,True,True,False,6.0,EB003B-EB019Y,EB,transparent,,familiar,normal
Training_COOPERATION,041824,041824_COOPTRAIN_LARGEARENA_EB001R-EB031B_Camera1,dyed,RB,True,0.102146299027437,True,True,False,False,6.0,EB001R-EB031B,EB,transparent,,familiar,normal
Training_COOPERATION,042624,042624_COOPTRAIN_LARGEARENA_EB027Y-EB029R_Camera4,dyed,RY,True,0.1902785610606214,True,True,True,False,1.0,EB027Y-EB029R,EB,transparent,,familiar,normal
Training_COOPERATION,042624,042624_COOPTRAIN_LARGEARENA_EB021R-EB023B_Camera3,dyed,RB,True,0.0589508434848634,True,True,True,False,1.0,EB021R-EB023B,EB,transparent,,familiar,normal
Training_COOPERATION,042624,042624_COOPTRAIN_LARGEARENA_EB001R-EB031B_Camera2,dyed,RB,True,0.0795485884316713,True,True,False,False,1.5,EB001R-EB031B,EB,transparent,,familiar,normal
Training_COOPERATION,042624,042624_COOPTRAIN_LARGEARENA_EB005Y-EB007R_Camera1,dyed,RY,True,0.1703904255599126,True,True,True,False,1.0,EB005Y-EB007R,EB,transparent,,familiar,normal
Training_COOPERATION,041424,041424_COOPTRAIN_LARGEARENA_EB009B-EB019Y_Camera2,dyed,YB,True,0.3030404204129319,True,False,True,False,5.0,EB009B-EB019Y,EB,transparent,,familiar,unuseable
Training_COOPERATION,041424,041424_COOPTRAIN_LARGEARENA_EB031B-EB033Y_Camera3,dyed,YB,True,0.1465775954466496,True,True,True,False,5.0,EB031B-EB033Y,EB,transparent,,familiar,normal
Training_COOPERATION,041424,041424_COOPTRAIN_LARGEARENA_EB001R-EB003B_Camera1,dyed,RB,True,0.1527552794112208,True,True,True,False,5.0,EB001R-EB003B,EB,transparent,,familiar,normal
Training_COOPERATION,042224,042224_COOPTRAIN_LARGEARENA_EB027Y-EB029R_Camera3,dyed,RY,True,0.1449890212123182,True,True,True,False,1.5,EB027Y-EB029R,EB,transparent,,familiar,normal
Training_COOPERATION,042224,042224_COOPTRAIN_LARGEARENA_EB001R-EB031B_Camera1,dyed,RB,True,0.0869694386642264,True,True,False,False,5.0,EB001R-EB031B,EB,transparent,,familiar,normal
Training_COOPERATION,042224,042224_COOPTRAIN_LARGEARENA_EB021R-EB023B_Camera4,dyed,RB,True,0.0741929255875867,True,True,True,False,1.5,EB021R-EB023B,EB,transparent,,familiar,normal
Training_COOPERATION,042224,042224_COOPTRAIN_LARGEARENA_EB011Y-EB015R_Camera2,dyed,RY,True,0.1159053278480369,True,True,True,False,1.5,EB011Y-EB015R,EB,transparent,,familiar,normal
Training_COOPERATION,042224,042224_COOPTRAIN_LARGEARENA_EB003B-EB019Y_Camera2,dyed,YB,True,0.1786890482603113,True,True,True,False,5.0,EB003B-EB019Y,EB,transparent,,familiar,normal
Training_COOPERATION,042224,042224_COOPTRAIN_LARGEARENA_EB009B-EB033Y_Camera3,dyed,YB,True,0.1147618875560052,True,True,True,False,5.0,EB009B-EB033Y,EB,transparent,,familiar,normal
Training_COOPERATION,042224,042224_COOPTRAIN_LARGEARENA_EB005Y-EB007R_Camera1,dyed,RY,True,0.1548385128538887,True,True,True,False,1.5,EB005Y-EB007R,EB,transparent,,familiar,normal
Training_COOPERATION,043024,043024_COOPTRAIN_LARGEARENA_EB021R-EB023B_Camera3,dyed,RB,True,0.0473482051750027,True,True,True,False,1.0,EB021R-EB023B,EB,transparent,,familiar,normal
Training_COOPERATION,043024,043024_COOPTRAIN_LARGEARENA_EB027Y-EB029R_Camera4,dyed,RY,True,0.2320946058091286,True,True,True,False,1.0,EB027Y-EB029R,EB,transparent,,familiar,unuseable
Training_COOPERATION,043024,043024_COOPTRAIN_LARGEARENA_EB001R-EB031B_Camera2,dyed,RB,True,0.061309158977587,True,True,False,False,1.0,EB001R-EB031B,EB,transparent,,familiar,normal
Training_COOPERATION,043024,043024_COOPTRAIN_LARGEARENA_EB005Y-EB007R_Camera1,dyed,RY,True,0.1604147156081915,True,True,True,False,1.0,EB005Y-EB007R,EB,transparent,,familiar,normal
Training_COOPERATION,033124,033124_COOPTRAIN_LARGEARENA_KL006R-KL006G_Camera2,dyed,RG,True,0.0851980860213123,True,True,True,False,1.5,KL006R-KL006G,KL,transparent,,familiar,normal
Training_COOPERATION,033124,033124_COOPTRAIN_LARGEARENA_KL008G-KL008B_Camera4,dyed,GB,False,,True,True,False,False,1.5,KL008G-KL008B,KL,transparent,,familiar,unuseable
Training_COOPERATION,033124,033124_COOPTRAIN_LARGEARENA_KL002B-KL002Y_Camera2,dyed,YB,True,0.0869153392301033,True,True,True,False,1.5,KL002B-KL002Y,KL,transparent,,familiar,normal
Training_COOPERATION,033124,033124_COOPTRAIN_LARGEARENA_KL005B-KL005Y_Camera1,dyed,YB,True,0.0997484751304785,True,True,True,False,1.5,KL005B-KL005Y,KL,transparent,,familiar,normal
Training_COOPERATION,033124,033124_COOPTRAIN_LARGEARENA_KL007G-KL007Y_Camera3,dyed,GY,True,0.2941293621602225,True,True,True,False,1.5,KL007G-KL007Y,KL,transparent,,familiar,unuseable
Training_COOPERATION,033124,033124_COOPTRAIN_LARGEARENA_KL001B-KL001Y_Camera1,dyed,YB,True,0.1498043315907393,True,True,True,False,1.5,KL001B-KL001Y,KL,transparent,,familiar,normal
Training_COOPERATION,033124,033124_COOPTRAIN_LARGEARENA_KL003G-KL003B_Camera3,dyed,GB,False,,True,True,False,False,1.5,KL003G-KL003B,KL,transparent,,familiar,unuseable
Training_COOPERATION,033124,033124_COOPTRAIN_LARGEARENA_KL004R-KL004G_Camera4,dyed,RG,True,0.0961333492413848,True,True,True,False,1.5,KL004R-KL004G,KL,transparent,,familiar,normal
Training_COOPERATION,040224,040224_COOPTRAIN_LARGEARENA_KL008G-KL008B_Camera4,dyed,GB,False,,True,True,False,False,1.25,KL008G-KL008B,KL,transparent,,familiar,unuseable
Training_COOPERATION,040224,040224_COOPTRAIN_LARGEARENA_KL002B-KL002Y_Camera2,dyed,YB,True,0.0673203563317328,True,True,True,False,1.0,KL002B-KL002Y,KL,transparent,,familiar,normal
Training_COOPERATION,040224,040224_COOPTRAIN_LARGEARENA_KL004R-KL004G_Camera4,dyed,RG,True,0.1441683398604457,True,True,True,False,1.0,KL004R-KL004G,KL,transparent,,familiar,normal
Training_COOPERATION,040224,040224_COOPTRAIN_LARGEARENA_KL007G-KL007Y_Camera3,dyed,GY,True,0.3105537372253023,True,True,True,False,1.25,KL007G-KL007Y,KL,transparent,,familiar,unuseable
Training_COOPERATION,040224,040224_COOPTRAIN_LARGEARENA_KL003G-KL003B_Camera3,dyed,GB,False,,True,True,False,False,1.0,KL003G-KL003B,KL,transparent,,familiar,unuseable
Training_COOPERATION,040224,040224_COOPTRAIN_LARGEARENA_KL005B-KL005Y_Camera1,dyed,YB,True,0.1413429978118162,True,True,True,False,1.25,KL005B-KL005Y,KL,transparent,,familiar,normal
Training_COOPERATION,040224,040224_COOPTRAIN_LARGEARENA_KL006R-KL006G_Camera2,dyed,RG,True,0.0781676136363636,True,True,True,False,1.25,KL006R-KL006G,KL,transparent,,familiar,normal
Training_COOPERATION,040224,040224_COOPTRAIN_LARGEARENA_KL001B-KL001Y_Camera1,dyed,YB,True,0.1889524843877274,True,True,True,False,1.0,KL001B-KL001Y,KL,transparent,,familiar,normal
Training_COOPERATION,041024,041024_COOPTRAIN_LARGEARENA_EB009B-EB019Y_Camera2,dyed,YB,True,0.1223668655448214,True,True,True,False,3.0,EB009B-EB019Y,EB,transparent,,familiar,normal
Training_COOPERATION,041024,041024_COOPTRAIN_LARGEARENA_EB011Y-EB015R_Camera2,dyed,RY,True,0.1468113238422516,True,True,True,False,3.0,EB011Y-EB015R,EB,transparent,,familiar,normal
Training_COOPERATION,041024,041024_COOPTRAIN_LARGEARENA_EB001R-EB003B_Camera1,dyed,RB,True,0.1131587579522196,True,True,True,False,3.0,EB001R-EB003B,EB,transparent,,familiar,normal
Training_COOPERATION,041024,041024_COOPTRAIN_LARGEARENA_EB031B-EB033Y_Camera3,dyed,YB,True,0.2230523113342765,True,True,True,False,3.0,EB031B-EB033Y,EB,transparent,,familiar,unuseable
Training_COOPERATION,041024,041024_COOPTRAIN_LARGEARENA_EB027Y-EB029R_Camera4,dyed,RY,True,0.2003435909830229,True,True,True,False,3.0,EB027Y-EB029R,EB,transparent,,familiar,unuseable
Training_COOPERATION,041024,041024_COOPTRAIN_LARGEARENA_EB021R-EB023B_Camera3,dyed,RB,True,0.0916205822631087,True,True,True,False,3.0,EB021R-EB023B,EB,transparent,,familiar,normal
Training_COOPERATION,041024,041024_COOPTRAIN_LARGEARENA_EB005Y-EB007R_Camera1,dyed,RY,True,0.2170789117514368,True,True,True,False,3.0,EB005Y-EB007R,EB,transparent,,familiar,unuseable
Training_COOPERATION,013025,013025_COOPTRAIN_LARGEARENA_KM009R-KM009G_Camera1,collar,RG,True,0.4119866157711635,True,True,True,False,2.0,KM009R-KM009G,KM,transparent,,unsure,unuseable
Training_COOPERATION,013025,013025_COOPTRAIN_LARGEARENA_KM012R-KM012G_Camera2,collar,RG,True,0.1019491504942359,True,True,True,False,3.0,KM012R-KM012G,KM,transparent,,unsure,unsure (familiarity)
Training_COOPERATION,012425,012425_COOPTRAIN_LARGEARENA_NF021R-NF021G_Camera4,collar,RG,True,0.1262605586360574,True,True,True,False,3.0,NF021R-NF021G,NF,transparent,,familiar,normal
Training_COOPERATION,012425,012425_COOPTRAIN_LARGEARENA_KM016B-KM016Y_Camera2,collar,YB,True,0.3679815195869084,True,True,True,False,1.0,KM016B-KM016Y,KM,transparent,,unsure,unuseable
Training_COOPERATION,012425,012425_COOPTRAIN_LARGEARENA_KM015R-KM015G_Camera1,collar,RG,True,0.1178200512807231,True,True,True,False,2.0,KM015R-KM015G,KM,transparent,,unsure,unsure (familiarity)
Training_COOPERATION,012425,012425_COOPTRAIN_LARGEARENA_KM009R-KM009G_Camera2,collar,RG,True,0.1552064926541121,True,True,True,False,3.0,KM009R-KM009G,KM,transparent,,unsure,unsure (familiarity)
Training_COOPERATION,012425,012425_COOPTRAIN_LARGEARENA_NF030B-NF030Y_Camera3,collar,YB,True,0.3812792309585811,True,False,True,False,3.0,NF030B-NF030Y,NF,transparent,,familiar,unuseable
Training_COOPERATION,070924,070924_COOPTRAIN_LARGEARENA_HF003B-HF004Y_Camera2,dyed,YB,True,0.4938818303168521,True,True,True,False,2.0,HF003B-HF004Y,HF,transparent,,familiar,unuseable
Training_COOPERATION,070924,070924_COOPTRAIN_LARGEARENA_HF006G-HF008Y_Camera3,dyed,GY,True,0.4489570777373268,True,True,True,False,2.0,HF006G-HF008Y,HF,transparent,,familiar,unuseable
Training_COOPERATION,070924,070924_COOPTRAIN_LARGEARENA_HF001R-HF002G_Camera1,dyed,RG,True,0.4702066256728357,True,True,True,False,2.0,HF001R-HF002G,HF,transparent,,familiar,unuseable
Training_COOPERATION,121624,121624_COOPTRAIN_LARGEARENA_NM013R-NM013G_Camera2,collar,RG,True,0.1926144701402433,True,True,True,False,1.0,NM013R-NM013G,NM,transparent,,familiar,normal
Training_COOPERATION,061824,061824_COOPTRAIN_LARGEARENA_HF003B-HF004Y_Camera2,dyed,YB,True,0.4965547185256474,True,True,True,False,3.0,HF003B-HF004Y,HF,transparent,,familiar,unuseable
Training_COOPERATION,070524,070524_COOPTRAIN_LARGEARENA_HF001R-HF002G_Camera1,dyed,RG,True,0.4679983878281021,True,True,True,False,3.0,HF001R-HF002G,HF,transparent,,familiar,unuseable
Training_COOPERATION,070524,070524_COOPTRAIN_LARGEARENA_HF003B-HF004Y_Camera2,dyed,YB,True,0.4874731233055997,True,True,True,False,3.0,HF003B-HF004Y,HF,transparent,,familiar,unuseable
Training_COOPERATION,070524,070524_COOPTRAIN_LARGEARENA_HF006G-HF008Y_Camera1,dyed,GY,True,0.4746700989489348,True,True,True,False,3.0,HF006G-HF008Y,HF,transparent,,familiar,unuseable
Training_COOPERATION,112524,112524_COOPTRAIN_LARGEARENA_NF020B-NF020Y_Camera3,collar,YB,True,0.3168014413206519,True,True,True,False,3.0,NF020B-NF020Y,NF,transparent,,familiar,unuseable
Training_COOPERATION,112524,112524_COOPTRAIN_LARGEARENA_NF031R-NF031G_Camera4,collar,RG,True,0.2734976866046045,True,True,True,False,3.0,NF031R-NF031G,NF,transparent,,familiar,unuseable
Training_COOPERATION,112524,112524_COOPTRAIN_LARGEARENA_NM001R-NM001G_Camera2,collar,RG,True,0.2093217940506159,True,True,True,False,3.0,NM001R-NM001G,NM,transparent,,familiar,unuseable
Training_COOPERATION,112524,112524_COOPTRAIN_LARGEARENA_NF010B-NF010Y_Camera4,collar,YB,True,0.3699249513573612,True,True,True,False,5.0,NF010B-NF010Y,NF,transparent,,familiar,unuseable
Training_COOPERATION,112524,112524_COOPTRAIN_LARGEARENA_NM003R-NM003G_Camera2,collar,RG,True,0.1446842671059796,True,False,True,False,3.0,NM003R-NM003G,NM,transparent,,familiar,unuseable
Training_COOPERATION,112524,112524_COOPTRAIN_LARGEARENA_NM016B-NM016Y_Camera1,collar,YB,True,0.351932787136081,True,True,True,False,3.0,NM016B-NM016Y,NM,transparent,,familiar,unuseable
Training_COOPERATION,112524,112524_COOPTRAIN_LARGEARENA_NM015R-NM015G_Camera1,collar,RG,True,0.3138932610277098,True,True,True,False,3.0,NM015R-NM015G,NM,transparent,,familiar,unuseable
Training_COOPERATION,112524,112524_COOPTRAIN_LARGEARENA_NF017R-NF017G_Camera3,collar,RG,True,0.1070989679651613,True,True,True,False,2.0,NF017R-NF017G,NF,transparent,,familiar,normal
Training_COOPERATION,112524,112524_COOPTRAIN_LARGEARENA_NF019R-NF019G_Camera4,collar,RG,True,0.4565991818208964,True,True,True,False,3.0,NF019R-NF019G,NF,transparent,,familiar,unuseable
Training_COOPERATION,112524,112524_COOPTRAIN_LARGEARENA_NM014B-NM014Y_Camera2,collar,YB,True,0.2861946527464957,True,True,True,False,3.0,NM014B-NM014Y,NM,transparent,,familiar,unuseable
Training_COOPERATION,112524,112524_COOPTRAIN_LARGEARENA_NM002B-NM002Y_Camera1,collar,YB,True,0.2863937970625512,True,True,True,False,3.0,NM002B-NM002Y,NM,transparent,,familiar,unuseable
Training_COOPERATION,112524,112524_COOPTRAIN_LARGEARENA_NM004B-NM004B_Camera1,collar,B,False,,True,True,False,False,3.0,NM004B-NM004B,NM,transparent,,familiar,unuseable
