,dir,session,vid,color type,color pair,tracked,error,lever,mag,event id,fiber pho,coop thresh,animal id,cohort,visual,vehicle,familiar,useable,single/multi,wrong shape,loc shape
387,Training_COOP_Fiber_new,060625,060625_COOPTRAIN_LARGEARENA_KF026R-KF026Y_SessNum1_Camera3,collar,RY,True,0.2675823973485546,False,False,False,True,,KF026R-KF026Y,KF,transparent,,unsure,unuseable,multi,True,"[54310, 5, 2, 1]"
388,Training_COOP_Fiber_new,060625,060625_COOPTRAIN_LARGEARENA_KM017G-KM017R_SessNum2_Camera2,collar,RG,True,0.0661412392965657,False,False,False,True,,KM017G-KM017R,KM,transparent,,unsure,unuseable,multi,True,"[54305, 5, 2, 1]"
389,Training_COOP_Fiber_new,060625,060625_COOPTRAIN_LARGEARENA_KF026R-KF026Y_SessNum4_Camera4,collar,RY,True,0.366114696662364,False,False,False,True,,KF026R-KF026Y,KF,transparent,,unsure,unuseable,multi,True,"[54230, 5, 2, 1]"
390,Training_COOP_Fiber_new,060625,060625_COOPTRAIN_LARGEARENA_KM022Y-KM027G_SessNum4_Camera2,collar,GY,True,0.17789547372105446,False,False,False,True,,KM022Y-KM027G,KM,transparent,,unsure,unuseable,multi,False,"[54283, 5, 2, 2]"
391,Training_COOP_Fiber_new,060625,060625_COOPTRAIN_LARGEARENA_KF024R-KF025B_SessNum3_Camera4,collar,RB,True,0.06384703238404009,False,False,False,True,,KF024R-KF025B,KF,transparent,,unsure,unuseable,multi,True,"[54286, 5, 2, 1]"
392,Training_COOP_Fiber_new,062425,062425_COOPTRAIN_LARGEARENA_FIBER_KM027G-KM022Y_Cam2_SessNum2_Camera2,collar,GY,True,0.13140358440598632,False,False,False,True,,KM027G-KM022Y,KM,transparent,,unsure,unuseable,multi,False,"[32474, 5, 2, 2]"
393,Training_COOP_Fiber_new,062425,062425_COOPTRAIN_LARGEARENA_FIBER_KM018B-KM018Y_Cam2_SessNum3_Camera2,collar,YB,True,0.019036170910283028,False,False,False,True,,KM018B-KM018Y,KM,transparent,,unsure,unuseable,multi,True,"[27453, 5, 2, 1]"
394,Training_COOP_Fiber_new,062425,062425_COOPTRAIN_LARGEARENA_FIBER_KF024G-KF025Y_Cam4_SessNum4_Camera4,collar,GY,True,0.19403950326123007,False,False,False,True,,KF024G-KF025Y,KF,transparent,,unsure,unuseable,multi,False,"[54274, 5, 2, 2]"
395,Training_COOP_Fiber_new,062425,062425_COOPTRAIN_LARGEARENA_FIBER_KF026R-KF025B_Cam4_SessNum1_Camera4,collar,RB,True,0.14695995019713634,False,False,False,True,,KF026R-KF025B,KF,transparent,,unsure,unuseable,multi,True,"[38552, 5, 2, 1]"
396,Training_COOP_Fiber_new,062425,062425_COOPTRAIN_LARGEARENA_FIBER_KF025Y-KF024G_Cam3_SessNum1_Camera3,collar,GY,True,0.10461640521345508,False,False,False,True,,KF025Y-KF024G,KF,transparent,,unsure,unuseable,multi,False,"[25626, 5, 2, 2]"
397,Training_COOP_Fiber_new,062425,062425_COOPTRAIN_LARGEARENA_FIBER_KF026R-KF025B_Cam3_SessNum4_Camera3,collar,RB,True,0.09049380671047062,False,False,False,True,,KF026R-KF025B,KF,transparent,,unsure,unuseable,multi,True,"[54333, 5, 2, 1]"
398,Training_COOP_Fiber_new,062425,062425_COOPTRAIN_LARGEARENA_FIBER_KM027R-KM022B_Cam1_SessNum1_Camera1,collar,RB,True,0.0741168666040135,False,False,False,True,,KM027R-KM022B,KM,transparent,,unsure,unuseable,multi,True,"[36178, 5, 2, 1]"
399,Training_COOP_Fiber_new,062425,062425_COOPTRAIN_LARGEARENA_FIBER_KM018Y-KM018B_Cam1_SessNum2_Camera2,collar,YB,True,0.01864260550722554,False,False,False,True,,KM018Y-KM018B,KM,transparent,,unsure,unuseable,multi,True,"[27818, 5, 2, 1]"
400,Training_COOP_Fiber_new,062425,062425_COOPTRAIN_LARGEARENA_FIBER_KM017R-KM017G_Cam2_SessNum4_Camera2,collar,RG,True,0.039346677223930614,False,False,False,True,,KM017R-KM017G,KM,transparent,,unsure,unuseable,multi,True,"[54307, 5, 2, 1]"
401,Training_COOP_Fiber_new,062425,062425_COOPTRAIN_LARGEARENA_FIBER_KM022Y-KM027G_Cam1_SessNum3_Camera1,collar,GY,True,0.18296151599240543,False,False,False,True,,KM022Y-KM027G,KM,transparent,,unsure,unuseable,multi,False,"[54776, 5, 2, 2]"
402,Training_COOP_Fiber_new,062425,062425_COOPTRAIN_LARGEARENA_FIBER_KM017G-KM017R_Cam2_SessNum1_Camera1,collar,RG,True,0.031253770966574154,False,False,False,True,,KM017G-KM017R,KM,transparent,,unsure,unuseable,multi,True,"[24861, 5, 2, 1]"
403,Training_COOP_Fiber_new,062425,062425_COOPTRAIN_LARGEARENA_FIBER_KM022B-KM027R_Cam1_SessNum4_Camera1,collar,RB,True,0.07569205664665773,False,False,False,True,,KM022B-KM027R,KM,transparent,,unsure,unuseable,multi,True,"[34318, 5, 2, 1]"
404,Training_COOP_Fiber_new,061625,061625_COOPTRAIN_LARGEARENA_FIBER_KF023G-KF023B_Cam3_SessNum2_Camera3,collar,GB,True,0.037084282460136675,False,False,False,True,,KF023G-KF023B,KF,transparent,,unsure,unuseable,multi,True,"[21950, 5, 2, 1]"
405,Training_COOP_Fiber_new,061625,061625_COOPTRAIN_LARGEARENA_FIBER_KF025B-KF026R_Cam4_SessNum1_Camera3,collar,RB,True,0.08831489220685973,False,False,False,True,,KF025B-KF026R,KF,transparent,,unsure,unuseable,multi,True,"[54317, 5, 2, 1]"
406,Training_COOP_Fiber_new,061625,061625_COOPTRAIN_LARGEARENA_FIBER_KM027R-KM022B_Cam1_SessNum3_Camera1,collar,RB,True,0.07906230169099257,False,False,False,True,,KM027R-KM022B,KM,transparent,,unsure,unuseable,multi,True,"[26789, 5, 2, 1]"
407,Training_COOP_Fiber_new,061625,061625_COOPTRAIN_LARGEARENA_FIBER_KM022B-KM027R_Cam2_SessNum1_Camera2,collar,RB,True,0.07931043785577468,False,False,False,True,,KM022B-KM027R,KM,transparent,,unsure,unuseable,multi,True,"[37067, 5, 2, 1]"
408,Training_COOP_Fiber_new,061625,061625_COOPTRAIN_LARGEARENA_FIBER_KF024G-KF025Y_Cam4_SessNum1_Camera4,collar,GY,True,0.17094985446372646,False,False,False,True,,KF024G-KF025Y,KF,transparent,,unsure,unuseable,multi,False,"[54282, 5, 2, 2]"
409,Training_COOP_Fiber_new,061625,061625_COOPTRAIN_LARGEARENA_FIBER_KF026R-KF025B_Cam4_SessNum4_Camera3,collar,RB,True,0.06761226866830594,False,False,False,True,,KF026R-KF025B,KF,transparent,,unsure,unuseable,multi,True,"[38635, 5, 2, 1]"
410,Training_COOP_Fiber_new,061625,061625_COOPTRAIN_LARGEARENA_FIBER_KM027G-KM022Y_Cam2_SessNum4_Camera2,collar,GY,True,0.14874905649956738,False,False,False,True,,KM027G-KM022Y,KM,transparent,,unsure,unuseable,multi,False,"[54319, 5, 2, 2]"
411,Training_COOP_Fiber_new,061625,061625_COOPTRAIN_LARGEARENA_FIBER_KF023B-KF023G_Cam4_SessNum3_Camera4,collar,GB,True,0.032822136715945284,False,False,False,True,,KF023B-KF023G,KF,transparent,,unsure,unuseable,multi,True,"[54317, 5, 2, 1]"
412,Training_COOP_Fiber_new,061625,061625_COOPTRAIN_LARGEARENA_FIBER_KM017R-KM017G_Cam1_SessNum1_Camera1,collar,RG,True,0.05230078972806362,False,False,False,True,,KM017R-KM017G,KM,transparent,,unsure,unuseable,multi,True,"[54829, 5, 2, 1]"
413,Training_COOP_Fiber_new,061625,061625_COOPTRAIN_LARGEARENA_FIBER_KF025Y-KF024G_Cam3_SessNum3_Camera3,collar,GY,True,0.13600013088576945,False,False,False,True,,KF025Y-KF024G,KF,transparent,,unsure,unuseable,multi,False,"[30561, 5, 2, 2]"
414,Training_COOP_Fiber_new,061625,061625_COOPTRAIN_LARGEARENA_FIBER_KM018Y-KM018B_Cam2_SessNum3_Camera2,collar,YB,True,0.028835632840274836,False,False,False,True,,KM018Y-KM018B,KM,transparent,,unsure,unuseable,multi,True,"[54287, 5, 2, 1]"
415,Training_COOP_Fiber_new,061625,061625_COOPTRAIN_LARGEARENA_FIBER_KM022Y-KM027G_Cam2_SessNum2_Camera2,collar,GY,True,0.1866732950360878,False,False,False,True,,KM022Y-KM027G,KM,transparent,,unsure,unuseable,multi,False,"[54312, 5, 2, 2]"
416,Training_COOP_Fiber_new,061625,061625_COOPTRAIN_LARGEARENA_FIBER_KM017G-KM017R_Cam1_SessNum4_Camera1,collar,RG,True,0.04703584726582463,False,False,False,True,,KM017G-KM017R,KM,transparent,,unsure,unuseable,multi,True,"[54788, 5, 2, 1]"
417,Training_COOP_Fiber_new,061625,061625_COOPTRAIN_LARGEARENA_FIBER_KM018B-KM018Y_Cam1_SessNum2_Camera1,collar,YB,True,0.03445154225223581,False,False,False,True,,KM018B-KM018Y,KM,transparent,,unsure,unuseable,multi,True,"[54790, 5, 2, 1]"
418,Training_COOP_Fiber_new,062525,062525_COOPTRAIN_LARGEARENA_FIBER_KF026R-KF025B_Cam4_SessNum1_Camera4,collar,RB,True,0.11240074430258479,False,False,False,True,,KF026R-KF025B,KF,transparent,,unsure,unuseable,multi,True,"[54279, 5, 2, 1]"
419,Training_COOP_Fiber_new,062525,062525_COOPTRAIN_LARGEARENA_FIBER_KM027G-KM022Y_Cam1_SessNum2_Camera1,collar,GY,True,0.1385020069365964,False,False,False,False,,KM027G-KM022Y,KM,transparent,,unsure,unuseable,multi,False,"[25661, 5, 2, 2]"
420,Training_COOP_Fiber_new,062525,062525_COOPTRAIN_LARGEARENA_FIBER_KF018Y-KF018B_Cam3_SessNum2_Camera3,collar,YB,True,0.01991836087662981,False,False,False,True,,KF018Y-KF018B,KF,transparent,,unsure,unuseable,multi,True,"[25233, 5, 2, 1]"
421,Training_COOP_Fiber_new,062525,062525_COOPTRAIN_LARGEARENA_FIBER_KF018B-KF018Y_Cam3_SessNum1_Camera3,collar,YB,True,0.029495806676169325,False,False,False,True,,KF018B-KF018Y,KF,transparent,,unsure,unuseable,multi,True,"[30167, 5, 2, 1]"
422,Training_COOP_Fiber_new,062525,062525_COOPTRAIN_LARGEARENA_FIBER_KF026R-KF025B_Cam4_SessNum2_Camera4,collar,RB,True,0.0661017573591718,False,False,False,True,,KF026R-KF025B,KF,transparent,,unsure,unuseable,multi,True,"[54286, 5, 2, 1]"
423,Training_COOP_Fiber_new,062525,062525_COOPTRAIN_LARGEARENA_FIBER_KM022Y-KM027G_Cam1_SessNum1_Camera1,collar,GY,True,0.09827805924222174,False,False,False,True,,KM022Y-KM027G,KM,transparent,,unsure,unuseable,multi,False,"[32173, 5, 2, 2]"
424,Training_COOP_Fiber_new,062525,062525_COOPTRAIN_LARGEARENA_FIBER_KM017G-KM017R_Cam2_SessNum2_Camera2,collar,RG,True,0.03770645749323317,False,False,False,True,,KM017G-KM017R,KM,transparent,,unsure,unuseable,multi,True,"[54309, 5, 2, 1]"
425,Training_COOP_Fiber_new,062525,062525_COOPTRAIN_LARGEARENA_FIBER_KM017R-KM017G_Cam2_SessNum1_Camera2,collar,RG,True,0.02916348357524828,False,False,False,False,,KM017R-KM017G,KM,transparent,,unsure,unuseable,multi,True,"[20944, 5, 2, 1]"
426,Training_COOP_Fiber_new,070425,070425_COOPTRAIN_LARGEARENA_FIBER_KF025B-KF026R_Cam3_SessNum1_Camera4,collar,RB,True,0.10095442713713176,False,False,False,True,,KF025B-KF026R,KF,transparent,,unsure,unuseable,multi,True,"[24203, 5, 2, 1]"
427,Training_COOP_Fiber_new,070425,070425_COOPTRAIN_LARGEARENA_FIBER_KF026R-KF025B_Cam4_SessNum1_Camera4,collar,RB,True,0.09940904613985908,False,False,False,True,,KF026R-KF025B,KF,transparent,,unsure,unuseable,multi,True,"[26398, 5, 2, 1]"
428,Training_COOP_Fiber_new,061025,061025_COOPTRAIN_LARGEARENA_KF023B-KF023G_SessNum1_Camera3,collar,GB,True,0.05510907003444317,False,False,False,True,,KF023B-KF023G,KF,transparent,,unsure,unuseable,multi,True,"[1742, 5, 2, 1]"
429,Training_COOP_Fiber_new,061025,061025_COOPTRAIN_LARGEARENA_KM018Y-KM018B_SessNum4_Camera1,collar,YB,True,0.07174535963935683,False,False,False,True,,KM018Y-KM018B,KM,transparent,,unsure,unuseable,multi,True,"[54791, 5, 2, 1]"
430,Training_COOP_Fiber_new,061025,061025_COOPTRAIN_LARGEARENA_KM017R-KM017G_SessNum1_Camera1,collar,RG,True,0.06577886422095336,False,False,False,True,,KM017R-KM017G,KM,transparent,,unsure,unuseable,multi,True,"[54817, 5, 2, 1]"
431,Training_COOP_Fiber_new,061025,061025_COOPTRAIN_LARGEARENA_KF026R-KF026Y_SessNum4_Camera4,collar,RY,True,0.3265097085590067,False,False,False,True,,KF026R-KF026Y,KF,transparent,,unsure,unuseable,multi,True,"[54282, 5, 2, 1]"
432,Training_COOP_Fiber_new,061025,061025_COOPTRAIN_LARGEARENA_KF026R-KF026Y_SessNum1_Camera4,collar,RY,True,0.2788748564867968,False,False,False,True,,KF026R-KF026Y,KF,transparent,,unsure,unuseable,multi,True,"[1742, 5, 2, 1]"
433,Training_COOP_Fiber_new,061025,061025_COOPTRAIN_LARGEARENA_KM018B-KM018Y_SessNum2_Camera1,collar,YB,True,0.041039197812215135,False,False,False,True,,KM018B-KM018Y,KM,transparent,,unsure,unuseable,multi,True,"[54850, 5, 2, 1]"
434,Training_COOP_Fiber_new,061025,061025_COOPTRAIN_LARGEARENA_KM027R-KM022B_SessNum4_Camera2,collar,RB,True,0.09858460179271503,False,False,False,True,,KM027R-KM022B,KM,transparent,,unsure,unuseable,multi,True,"[54331, 5, 2, 1]"
435,Training_COOP_Fiber_new,061025,061025_COOPTRAIN_LARGEARENA_KM017G-KM017R_SessNum3_Camera2,collar,RG,True,0.060914378266951334,False,False,False,True,,KM017G-KM017R,KM,transparent,,unsure,unuseable,multi,True,"[54332, 5, 2, 1]"
436,Training_COOP_Fiber_new,061025,061025_COOPTRAIN_LARGEARENA_KF023B-KF023G_SessNum4_Camera3,collar,GB,True,0.02841134319255984,False,False,False,True,,KF023B-KF023G,KF,transparent,,unsure,unuseable,multi,True,"[26236, 5, 2, 1]"
437,Training_COOP_Fiber_new,061025,061025_COOPTRAIN_LARGEARENA_KF024G-KF025Y_SessNum2_Camera4,collar,GY,True,0.1463778526827651,False,False,False,True,,KF024G-KF025Y,KF,transparent,,unsure,unuseable,multi,False,"[54291, 5, 2, 2]"
438,Training_COOP_Fiber_new,061025,061025_COOPTRAIN_LARGEARENA_KM022B-KM027R_SessNum1_Camera2,collar,RB,True,0.012507171543316122,False,False,False,True,,KM022B-KM027R,KM,transparent,,unsure,unuseable,multi,True,"[1743, 5, 2, 1]"
439,Training_COOP_Fiber_new,061025,061025_COOPTRAIN_LARGEARENA_KM027G-KM022Y_SessNum3_Camera1,collar,GY,True,0.16792008757526,False,False,False,True,,KM027G-KM022Y,KM,transparent,,unsure,unuseable,multi,False,"[54810, 5, 2, 2]"
440,Training_COOP_Fiber_new,061025,061025_COOPTRAIN_LARGEARENA_KF025Y-KF024G_SessNum3_Camera3,collar,GY,True,0.22025473453227115,False,False,False,True,,KF025Y-KF024G,KF,transparent,,unsure,unuseable,multi,False,"[20963, 5, 2, 2]"
441,Training_COOP_Fiber_new,061025,061025_COOPTRAIN_LARGEARENA_KF025B-KF024R_SessNum3_Camera4,collar,RB,True,0.09670645446507516,False,False,False,True,,KF025B-KF024R,KF,transparent,,unsure,unuseable,multi,True,"[54288, 5, 2, 1]"
442,Training_COOP_Fiber_new,061025,061025_COOPTRAIN_LARGEARENA_KM022Y-KM027G_SessNum2_Camera2,collar,GY,True,0.18485562757807897,False,False,False,True,,KM022Y-KM027G,KM,transparent,,unsure,unuseable,multi,False,"[54304, 5, 2, 2]"
443,Training_COOP_Fiber_new,061025,061025_COOPTRAIN_LARGEARENA_KF024R-KF025B_SessNum2_Camera3,collar,RB,True,0.06909719430822413,False,False,False,True,,KF024R-KF025B,KF,transparent,,unsure,unuseable,multi,True,"[24878, 5, 2, 1]"
444,Training_COOP_Fiber_new,061725,061725_COOPTRAIN_LARGEARENA_FIBER_KM022B-KM027R_Cam2_SessNum3_Camera2,collar,RB,True,0.1210449045714575,False,False,False,True,,KM022B-KM027R,KM,transparent,,unsure,unuseable,multi,True,"[39506, 5, 2, 1]"
445,Training_COOP_Fiber_new,061725,061725_COOPTRAIN_LARGEARENA_FIBER_KF023B-KF023G_Cam3_SessNum1_Camera3,collar,GB,True,0.020324427480916032,False,False,False,True,,KF023B-KF023G,KF,transparent,,unsure,unuseable,multi,True,"[18864, 5, 2, 1]"
446,Training_COOP_Fiber_new,061725,061725_COOPTRAIN_LARGEARENA_FIBER_KM018Y-KM018B_Cam2_SessNum1_Camera2,collar,YB,True,0.026922618337903898,False,False,False,True,,KM018Y-KM018B,KM,transparent,,unsure,unuseable,multi,True,"[41935, 5, 2, 1]"
447,Training_COOP_Fiber_new,061725,061725_COOPTRAIN_LARGEARENA_FIBER_KM027R-KM022B_Cam1_SessNum1_Camera1,collar,RB,True,0.08193011439793024,False,False,False,True,,KM027R-KM022B,KM,transparent,,unsure,unuseable,multi,True,"[32081, 5, 2, 1]"
448,Training_COOP_Fiber_new,061725,061725_COOPTRAIN_LARGEARENA_FIBER_KM017G-KM017R_Cam1_SessNum2_Camera1,collar,RG,True,0.03735896005834656,False,False,False,True,,KM017G-KM017R,KM,transparent,,unsure,unuseable,multi,True,"[46618, 5, 2, 1]"
449,Training_COOP_Fiber_new,061725,061725_COOPTRAIN_LARGEARENA_FIBER_KF024G-KF025Y_Cam3_SessNum3_Camera3,collar,GY,True,0.1718582783521222,False,False,False,True,,KF024G-KF025Y,KF,transparent,,unsure,unuseable,multi,False,"[19249, 5, 2, 2]"
450,Training_COOP_Fiber_new,061725,061725_COOPTRAIN_LARGEARENA_FIBER_KF023G-KF023B_Cam3_SessNum4_Camera3,collar,GB,True,0.03395645246946362,False,False,False,True,,KF023G-KF023B,KF,transparent,,unsure,unuseable,multi,True,"[18830, 5, 2, 1]"
451,Training_COOP_Fiber_new,061725,061725_COOPTRAIN_LARGEARENA_FIBER_KM017R-KM017G_Cam1_SessNum3_Camera1,collar,RG,True,0.04514821383329111,False,False,False,True,,KM017R-KM017G,KM,transparent,,unsure,unuseable,multi,True,"[47364, 5, 2, 1]"
452,Training_COOP_Fiber_new,061725,061725_COOPTRAIN_LARGEARENA_FIBER_KF025Y-KF024G_Cam4_SessNum1_Camera4,collar,GY,True,0.20210556266894295,False,False,False,True,,KF025Y-KF024G,KF,transparent,,unsure,unuseable,multi,False,"[42174, 5, 2, 2]"
453,Training_COOP_Fiber_new,061725,061725_COOPTRAIN_LARGEARENA_FIBER_KF026R-KF025B_Cam3_SessNum2_Camera3,collar,RB,True,0.08014976479247336,False,False,False,True,,KF026R-KF025B,KF,transparent,,unsure,unuseable,multi,True,"[31249, 5, 2, 1]"
454,Training_COOP_Fiber_new,061725,061725_COOPTRAIN_LARGEARENA_FIBER_KM027G-KM022Y_Cam2_SessNum2_Camera2,collar,GY,True,0.24524169946513272,False,False,False,True,,KM027G-KM022Y,KM,transparent,,unsure,unuseable,multi,False,"[29727, 5, 2, 2]"
455,Training_COOP_Fiber_new,061725,061725_COOPTRAIN_LARGEARENA_FIBER_KM018B-KM018Y_Cam1_SessNum4_Camera1,collar,YB,True,0.0318636656669563,False,False,False,True,,KM018B-KM018Y,KM,transparent,,unsure,unuseable,multi,True,"[35677, 5, 2, 1]"
456,Training_COOP_Fiber_new,061725,061725_COOPTRAIN_LARGEARENA_FIBER_KF026R-KF025B_Cam4_SessNum3_Camera4,collar,RB,True,0.08359055582157722,False,False,False,True,,KF026R-KF025B,KF,transparent,,unsure,unuseable,multi,True,"[54298, 5, 2, 1]"
457,Training_COOP_Fiber_new,061725,061725_COOPTRAIN_LARGEARENA_FIBER_KM022Y-KM027G_Cam2_SessNum4_Camera2,collar,GY,True,0.14823046369438123,False,False,False,True,,KM022Y-KM027G,KM,transparent,,unsure,unuseable,multi,False,"[44814, 5, 2, 2]"
458,Training_COOP_Fiber_new,061725,061725_COOPTRAIN_LARGEARENA_FIBER_KM027G-KM022Y_Cam2_SessNum5_Camera2,collar,GY,True,0.17494416789990583,False,False,False,True,,KM027G-KM022Y,KM,transparent,,unsure,unuseable,multi,False,"[37165, 5, 2, 2]"
459,Training_COOP_Fiber_new,060225,060225_COOPTRAIN_LARGEARENA_KF025B-KF024R_SessNum3_Camera3,collar,RB,True,0.08274986195472114,False,False,False,True,,KF025B-KF024R,KF,transparent,,unsure,unuseable,multi,True,"[54330, 5, 2, 1]"
460,Training_COOP_Fiber_new,060225,060225_COOPTRAIN_LARGEARENA_KF024G-KF025Y_SessNum4_Camera3_gray,collar,GY,True,,False,False,False,False,,KF024G-KF025Y,KF,transparent,,unsure,unuseable,multi,,
461,Training_COOP_Fiber_new,060225,060225_COOPTRAIN_LARGEARENA_KM018Y-KM018B_SessNum3_Camera1,collar,YB,True,0.03216463971367006,False,False,False,True,,KM018Y-KM018B,KM,transparent,,unsure,unuseable,multi,True,"[54762, 5, 2, 1]"
462,Training_COOP_Fiber_new,060225,060225_COOPTRAIN_LARGEARENA_KF024R-KF025B_SessNum2_Camera4,collar,RB,True,0.08513550808632776,False,False,False,True,,KF024R-KF025B,KF,transparent,,unsure,unuseable,multi,True,"[54351, 5, 2, 1]"
463,Training_COOP_Fiber_new,060225,060225_COOPTRAIN_LARGEARENA_KM017G-KM017R_SessNum4_Camera2,collar,RG,True,0.06381066396537434,False,False,False,True,,KM017G-KM017R,KM,transparent,,unsure,unuseable,multi,True,"[54295, 5, 2, 1]"
464,Training_COOP_Fiber_new,060225,060225_COOPTRAIN_LARGEARENA_KF026R-KF026Y_SessNum1_Camera4,collar,RY,True,0.13612712490761272,False,False,False,True,,KF026R-KF026Y,KF,transparent,,unsure,unuseable,multi,True,"[40590, 5, 2, 1]"
465,Training_COOP_Fiber_new,060225,060225_COOPTRAIN_LARGEARENA_KM027R-KM022B_SessNum3_Camera2,collar,RB,True,0.09860554104271681,False,False,False,True,,KM027R-KM022B,KM,transparent,,unsure,unuseable,multi,True,"[54358, 5, 2, 1]"
466,Training_COOP_Fiber_new,060225,060225_COOPTRAIN_LARGEARENA_KF023G-KF023B_SessNum3_Camera4,collar,GB,True,0.04346049046321526,False,False,False,True,,KF023G-KF023B,KF,transparent,,unsure,unuseable,multi,True,"[54316, 5, 2, 1]"
467,Training_COOP_Fiber_new,060225,060225_COOPTRAIN_LARGEARENA_KM022B-KM027R_SessNum1_Camera1,collar,RB,True,0.0695541650371529,False,False,False,True,,KM022B-KM027R,KM,transparent,,unsure,unuseable,multi,True,"[40912, 5, 2, 1]"
468,Training_COOP_Fiber_new,060225,060225_COOPTRAIN_LARGEARENA_KF024G-KF025Y_SessNum4_Camera3,collar,GY,True,0.14750078186802068,False,False,False,True,,KF024G-KF025Y,KF,transparent,,unsure,unuseable,multi,False,"[54357, 5, 2, 2]"
469,Training_COOP_Fiber_new,060225,060225_COOPTRAIN_LARGEARENA_KM018B-KM018Y_SessNum2_Camera1,collar,YB,True,0.05683899449086067,False,False,False,True,,KM018B-KM018Y,KM,transparent,,unsure,unuseable,multi,True,"[54818, 5, 2, 1]"
470,Training_COOP_Fiber_new,060225,060225_COOPTRAIN_LARGEARENA_KF026R-KF026Y_SessNum4_Camera4,collar,RY,True,0.2314371918463463,False,False,False,True,,KF026R-KF026Y,KF,transparent,,unsure,unuseable,multi,True,"[54356, 5, 2, 1]"
471,Training_COOP_Fiber_new,060225,060225_COOPTRAIN_LARGEARENA_KM022Y-KM027G_SessNum4_Camera1,collar,GY,True,0.19370663842839406,False,False,False,True,,KM022Y-KM027G,KM,transparent,,unsure,unuseable,multi,False,"[54772, 5, 2, 2]"
472,Training_COOP_Fiber_new,060225,060225_COOPTRAIN_LARGEARENA_KM017R-KM017G_SessNum1_Camera2,collar,RG,True,0.04426621918416702,False,False,False,True,,KM017R-KM017G,KM,transparent,,unsure,unuseable,multi,True,"[40523, 5, 2, 1]"
473,Training_COOP_Fiber_new,060225,060225_COOPTRAIN_LARGEARENA_KF025Y-KF024G_SessNum2_Camera3,collar,GY,True,0.2154068429867668,False,False,False,True,,KF025Y-KF024G,KF,transparent,,unsure,unuseable,multi,False,"[54333, 5, 2, 2]"
474,Training_COOP_Fiber_new,060225,060225_COOPTRAIN_LARGEARENA_KM027G-KM022Y_SessNum2_Camera2,collar,GY,True,0.2504891935216406,False,False,False,True,,KM027G-KM022Y,KM,transparent,,unsure,unuseable,multi,False,"[54273, 5, 2, 2]"
475,Training_COOP_Fiber_new,060225,060225_COOPTRAIN_LARGEARENA_KF023B-KF023G_SessNum1_Camera3,collar,GB,True,0.03695418902187371,False,False,False,True,,KF023B-KF023G,KF,transparent,,unsure,unuseable,multi,True,"[24230, 5, 2, 1]"
476,Training_COOP_Fiber_new,062625,062625_COOPTRAIN_LARGEARENA_FIBER_KF026R-KF025B_Cam4_SessNum1_Camera4,collar,RB,True,0.13635811445084578,False,False,False,True,,KF026R-KF025B,KF,transparent,,unsure,unuseable,multi,True,"[54329, 5, 2, 1]"
477,Training_COOP_Fiber_new,062625,062625_COOPTRAIN_LARGEARENA_FIBER_KM022Y-KM027G_Cam1_SessNum1_Camera1,collar,GY,True,0.11522746975236516,False,False,False,True,,KM022Y-KM027G,KM,transparent,,unsure,unuseable,multi,False,"[26531, 5, 2, 2]"
478,Training_COOP_Fiber_new,062625,062625_COOPTRAIN_LARGEARENA_FIBER_KF018B-KF018Y_Cam3_SessNum1_Camera3,collar,YB,True,0.013255963894261766,False,False,False,True,,KF018B-KF018Y,KF,transparent,,unsure,unuseable,multi,True,"[54285, 5, 2, 1]"
479,Training_COOP_Fiber_new,062625,062625_COOPTRAIN_LARGEARENA_FIBER_KM017G-KM017R_Cam2_SessNum2_Camera2,collar,RG,True,0.02407574820383499,False,False,False,True,,KM017G-KM017R,KM,transparent,,unsure,unuseable,multi,True,"[21017, 5, 2, 1]"
480,Training_COOP_Fiber_new,062625,062625_COOPTRAIN_LARGEARENA_FIBER_KF018Y-KF018B_Cam3_SessNum2_Camera3,collar,YB,True,0.02031451144710604,False,False,False,True,,KF018Y-KF018B,KF,transparent,,unsure,unuseable,multi,True,"[39617, 5, 2, 1]"
481,Training_COOP_Fiber_new,062625,062625_COOPTRAIN_LARGEARENA_FIBER_KF026R-KF025B_Cam4_SessNum2_Camera4,collar,RB,True,0.11958812260536399,False,False,False,True,,KF026R-KF025B,KF,transparent,,unsure,unuseable,multi,True,"[54288, 5, 2, 1]"
482,Training_COOP_Fiber_new,060925,060925_COOPTRAIN_LARGEARENA_KF024R-KF025B_SessNum3_Camera4,collar,RB,True,0.07556124626547162,False,False,False,True,,KF024R-KF025B,KF,transparent,,unsure,unuseable,multi,True,"[46860, 5, 2, 1]"
483,Training_COOP_Fiber_new,060925,060925_COOPTRAIN_LARGEARENA_KM027R-KM022B_SessNum1_Camera2,collar,RB,True,0.1104784354167434,False,False,False,True,,KM027R-KM022B,KM,transparent,,unsure,unuseable,multi,True,"[54302, 5, 2, 1]"
484,Training_COOP_Fiber_new,060925,060925_COOPTRAIN_LARGEARENA_KF024G-KF025Y_SessNum4_Camera4,collar,GY,True,0.2249862066428808,False,False,False,True,,KF024G-KF025Y,KF,transparent,,unsure,unuseable,multi,False,"[54374, 5, 2, 2]"
485,Training_COOP_Fiber_new,060925,060925_COOPTRAIN_LARGEARENA_KM017G-KM017R_SessNum2_Camera2,collar,RG,True,0.07396013705191025,False,False,False,True,,KM017G-KM017R,KM,transparent,,unsure,unuseable,multi,True,"[54286, 5, 2, 1]"
